ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw
40.77.190.87,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.190.88,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.107,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.141,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
40.77.192.15,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.152,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.162,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.192.195,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.192.20,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.203,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.192.23,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.192.244,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.247,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.192.63,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.192.74,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.193.103,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.112,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.193.115,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.13,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.130,39,39,39.0,6.5,0.1578947368421052,39,43,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.11473744912813699
40.77.193.156,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.168,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.18,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.190,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.20,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.218,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.228,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.230,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.25,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.193.47,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.68,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.193.79,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.80,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.84,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.91,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.193.97,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.104,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.108,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.194.118,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.157,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.194.161,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.170,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.223,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.225,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.230,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.194.243,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.26,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.31,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.194.79,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.130,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.16,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.195.177,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.197,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.195.211,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.42,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.69,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.195.79,2,1,1.0,0.0008453085376162,2366.0,2,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18100284827426594
40.77.195.83,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.252.109,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.252.124,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.252.152,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.252.154,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.252.162,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.252.191,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
40.77.252.209,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.252.9,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.119,5,5,5.0,5.0,0.0,5,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18586291793414228
40.77.253.122,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.125,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.168,11,11,11.0,2.75,0.4,11,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2281624734062041
40.77.253.192,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
40.77.253.249,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.31,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.54,13,13,13.0,13.0,0.0833333333333333,13,15,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.11115398728109083
40.77.253.73,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
40.77.253.75,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242
42.112.163.67,1,1,1.0,1.0,0.0,1,10,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.12068751382975546
45.76.129.35,2,2,2.0,2.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.19480211258183833
46.100.230.248,34,26,17.0,0.3777777777777777,2.727272727272727,34,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22276423586589877
46.100.231.201,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
46.101.197.229,9,5,3.0,0.0096359743040685,116.75,8,23,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.23679991497738456
46.101.204.36,2,2,2.0,0.0185185185185185,108.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.268540657493321
46.105.109.119,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
46.167.130.122,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
46.167.130.211,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
46.167.132.214,68,59,34.0,0.2402826855123674,4.223880597014926,57,29,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,1,0.12584566382497325
46.224.118.22,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
46.224.251.122,31,21,15.5,0.2924528301886792,3.533333333333333,30,33,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.21397765981104006
46.224.77.32,12,12,12.0,0.2222222222222222,4.909090909090909,12,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24603714065535626
46.224.90.246,6,2,1.2,0.0009252120277563,1297.0,6,16,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1924158894059982
46.225.13.219,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
46.225.135.218,47,44,23.5,0.1983122362869198,5.152173913043479,44,23,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.15216357107716133
46.225.137.68,249,111,83.0,0.311639549436796,3.221774193548387,221,213,0,0.0121951219512195,0.0,0.0,1.0,0.0,21,0,0,0.0,0.0,0.0,-1,-0.03928940610739551
46.229.161.131,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.16520309451689275
46.248.52.126,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
46.248.52.83,48,26,16.0,0.135593220338983,7.531914893617022,43,37,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.1932412595123441
46.248.59.62,3,3,3.0,0.0254237288135593,59.0,3,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2716461718110157
46.4.203.149,35,6,2.333333333333333,0.0033172211164818,310.3235294117647,35,105,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.14320414672976728
46.4.67.206,2,2,2.0,0.0909090909090909,22.0,2,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18438344777035454
46.51.102.38,24,22,12.0,0.0475247524752475,21.956521739130437,24,37,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21990340886802034
46.51.119.113,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
46.51.16.146,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
46.51.18.226,2,1,1.0,0.0064935064935064,308.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25138581886553585
46.51.21.57,7,4,2.333333333333333,0.0091383812010443,127.66666666666669,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25211653797838185
46.51.26.145,4,4,4.0,0.0851063829787234,15.666666666666666,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2650252159308359
46.51.3.147,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
46.51.32.228,11,11,11.0,11.0,0.1,6,16,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,-1,-0.016890982135181365
46.51.41.43,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
46.51.80.93,50,31,25.0,0.6097560975609756,1.673469387755102,48,52,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.1950763346352154
46.62.135.195,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
46.62.161.133,2,1,1.0,0.0392156862745098,51.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27026034466932775
46.62.175.60,13,13,13.0,0.0637254901960784,17.0,11,18,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.2277188703077927
5.106.146.244,2,2,2.0,0.1333333333333333,15.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
5.106.228.32,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.106.25.243,3,3,3.0,0.1875,8.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
5.106.35.63,12,12,12.0,6.0,0.1818181818181818,12,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19524741816100166
5.106.42.76,7,7,7.0,0.35,3.333333333333333,7,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25177261222454783
5.106.46.238,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.106.48.36,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332
5.112.101.129,3,1,1.0,0.0018575851393188,807.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2239600339261555
5.112.102.9,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.112.105.170,55,24,13.75,0.0475778546712802,21.40740740740741,44,44,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.18734639420370008
5.112.105.38,3,2,1.5,0.0133928571428571,112.0,3,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26637581537689303
5.112.114.69,4,4,4.0,0.0655737704918032,20.33333333333333,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26750997622821326
5.112.120.89,6,4,3.0,0.0437956204379562,27.4,6,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26177411626465397
5.112.126.81,10,4,3.333333333333333,0.0082372322899505,134.88888888888889,10,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24464687361748633
5.112.162.243,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
5.112.199.105,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.112.200.47,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.112.201.132,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.112.202.108,5,5,5.0,0.1041666666666666,12.0,5,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26255564456129676
5.112.203.74,2,2,2.0,0.05,40.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
5.112.215.218,1,1,1.0,1.0,0.0,1,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27159943652537333
5.112.224.58,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2536539520553533
5.112.23.103,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.112.235.107,2,2,2.0,0.0833333333333333,24.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
5.112.236.19,31,25,15.5,0.3369565217391304,3.066666666666667,31,27,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21988907407530306
5.112.237.87,5,4,2.5,0.0462962962962962,27.0,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2673474634768314
5.112.24.37,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.112.28.217,14,12,7.0,0.0213414634146341,50.46153846153846,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.048825966962498746
5.112.41.163,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.112.52.254,5,3,2.5,0.0074183976261127,168.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25300499225817186
5.112.64.116,135,108,67.5,0.531496062992126,1.8955223880597012,126,111,2,0.0185185185185185,0.0,0.0,1.0,0.0,10,0,0,0.0,0.0,0.0,-1,-0.0052935705679424405
5.112.69.225,10,6,3.333333333333333,0.0172413793103448,64.44444444444444,10,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24823907704898063
5.112.70.55,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
5.112.77.11,2,2,2.0,0.5,4.0,1,2,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.25012651653816476
5.112.77.95,3,3,3.0,0.12,12.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
5.112.8.146,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2714490743435796
5.112.80.163,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.113.106.97,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.113.112.247,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.113.113.246,2,2,2.0,0.1176470588235294,17.0,2,25,0,0.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18533740308721008
5.113.130.133,3,2,1.5,0.0032751091703056,458.0,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24614896603822706
5.113.137.7,5,5,5.0,2.5,0.5,5,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21067198149099053
5.113.144.102,39,39,39.0,0.7959183673469388,1.2894736842105263,39,41,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19781426831221266
5.113.159.251,4,4,4.0,0.2666666666666666,5.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26922064197624246
5.113.169.247,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2478017859782055
5.113.172.1,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.113.176.27,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.113.178.253,31,31,31.0,1.1071428571428572,0.9333333333333332,31,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.20855537522105794
5.113.18.169,4,4,4.0,0.0310077519379844,43.0,4,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2676239698267729
5.113.181.161,7,4,2.333333333333333,0.0032972209138012,353.8333333333333,7,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23719698205049156
5.113.182.0,32,32,32.0,0.7111111111111111,1.4516129032258065,30,38,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.20879240901708207
5.113.185.54,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.113.190.123,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
5.113.190.169,22,22,22.0,3.142857142857143,0.3333333333333333,22,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19275756568491875
5.113.193.104,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.113.193.162,2,2,2.0,0.0689655172413793,29.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
5.113.212.228,3,3,3.0,0.075,20.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258
