ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts
46.248.59.62,3,3,3.0,0.025423728813559324,59.0,3,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.4.203.149,35,6,2.3333333333333335,0.00331722111648185,310.3235294117647,35,105,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
46.4.67.206,2,2,2.0,0.09090909090909091,22.0,2,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
46.51.102.38,24,22,12.0,0.047524752475247525,21.956521739130434,24,37,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.119.113,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.16.146,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.18.226,2,1,1.0,0.006493506493506494,308.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.21.57,7,4,2.3333333333333335,0.009138381201044387,127.66666666666667,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.26.145,4,4,4.0,0.0851063829787234,15.666666666666666,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.3.147,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.32.228,11,11,11.0,11.0,0.1,6,16,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
46.51.41.43,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.51.80.93,50,31,25.0,0.6097560975609756,1.6734693877551021,48,52,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
46.62.135.195,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.62.161.133,2,1,1.0,0.0392156862745098,51.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
46.62.175.60,13,13,13.0,0.06372549019607843,17.0,11,18,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
5.106.146.244,2,2,2.0,0.13333333333333333,15.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.228.32,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.25.243,3,3,3.0,0.1875,8.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.35.63,12,12,12.0,6.0,0.18181818181818182,12,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.42.76,7,7,7.0,0.35,3.3333333333333335,7,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.46.238,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.106.48.36,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.101.129,3,1,1.0,0.0018575851393188853,807.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.102.9,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.105.170,55,24,13.75,0.04757785467128028,21.40740740740741,44,44,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
5.112.105.38,3,2,1.5,0.013392857142857142,112.0,3,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.114.69,4,4,4.0,0.06557377049180328,20.333333333333332,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.120.89,6,4,3.0,0.043795620437956206,27.4,6,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.126.81,10,4,3.3333333333333335,0.008237232289950576,134.88888888888889,10,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.162.243,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.199.105,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.200.47,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.201.132,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.202.108,5,5,5.0,0.10416666666666667,12.0,5,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.203.74,2,2,2.0,0.05,40.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.215.218,1,1,1.0,1.0,0.0,1,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.224.58,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.23.103,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.235.107,2,2,2.0,0.08333333333333333,24.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.236.19,31,25,15.5,0.33695652173913043,3.066666666666667,31,27,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.237.87,5,4,2.5,0.046296296296296294,27.0,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.24.37,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.28.217,14,12,7.0,0.021341463414634148,50.46153846153846,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.112.41.163,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.52.254,5,3,2.5,0.00741839762611276,168.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.64.116,135,108,67.5,0.531496062992126,1.8955223880597014,126,111,2,0.018518518518518517,0.0,0.0,1.0,0.0,10,0,0,0.0,0.0,0.0
5.112.69.225,10,6,3.3333333333333335,0.017241379310344827,64.44444444444444,10,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.70.55,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.112.77.11,2,2,2.0,0.5,4.0,1,2,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.112.77.95,3,3,3.0,0.12,12.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.8.146,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.112.80.163,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.106.97,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.112.247,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.113.246,2,2,2.0,0.11764705882352941,17.0,2,25,0,0.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.130.133,3,2,1.5,0.0032751091703056767,458.0,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.137.7,5,5,5.0,2.5,0.5,5,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.113.144.102,39,39,39.0,0.7959183673469388,1.2894736842105263,39,41,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.159.251,4,4,4.0,0.26666666666666666,5.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.169.247,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.113.172.1,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.176.27,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.178.253,31,31,31.0,1.1071428571428572,0.9333333333333333,31,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.18.169,4,4,4.0,0.031007751937984496,43.0,4,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.181.161,7,4,2.3333333333333335,0.003297220913801225,353.8333333333333,7,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.182.0,32,32,32.0,0.7111111111111111,1.4516129032258065,30,38,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.113.185.54,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.190.123,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.190.169,22,22,22.0,3.142857142857143,0.3333333333333333,22,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.193.104,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.193.162,2,2,2.0,0.06896551724137931,29.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.212.228,3,3,3.0,0.075,20.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.219.160,11,11,11.0,1.8333333333333333,0.6,11,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.220.8,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.226.38,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.232.221,4,3,2.0,0.014760147601476014,90.33333333333333,4,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.25.84,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.251.33,6,5,3.0,0.002553191489361702,470.0,6,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.40.127,2,2,2.0,0.15384615384615385,13.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.113.40.47,44,44,44.0,0.43137254901960786,2.372093023255814,39,37,0,0.0,0.0,0.0,1.0,0.0,6,0,0,0.0,0.0,0.0
5.113.50.94,2,2,2.0,1.0,2.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.106.39,5,3,2.5,0.035211267605633804,35.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.117.184,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.136.241,4,3,2.0,0.015209125475285171,87.66666666666667,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.139.12,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.149.134,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.154.155,3,3,3.0,0.03125,48.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.154.5,3,3,3.0,0.42857142857142855,3.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.160.181,20,20,20.0,2.0,0.5263157894736842,18,16,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.114.170.38,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.180.108,6,4,3.0,0.015037593984962405,79.8,6,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.186.13,11,11,11.0,1.8333333333333333,0.6,11,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.192.188,13,13,13.0,4.333333333333333,0.25,7,1,8,0.6153846153846154,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.114.192.255,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.193.100,2,1,1.0,0.012269938650306749,163.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.195.15,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.198.90,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.214.224,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.224.196,5,4,2.5,0.015151515151515152,82.5,5,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.34.126,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.34.49,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.39.6,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.48.10,3,2,1.5,0.009009009009009009,166.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.49.207,3,3,3.0,0.038461538461538464,39.0,3,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.52.137,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.54.95,2,2,2.0,2.0,1.0,2,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.62.176,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.114.66.175,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.74.176,3,3,3.0,0.02564102564102564,58.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.74.54,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.75.165,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.85.73,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.114.86.236,66,66,66.0,1.736842105263158,0.5846153846153846,54,29,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0
5.114.88.92,185,108,92.5,0.8767772511848341,1.1467391304347827,116,111,0,0.0,0.0,0.0,1.0,0.0,11,0,0,0.0,0.0,0.0
5.115.107.22,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.111.42,3,2,1.5,0.022388059701492536,67.0,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.119.43,3,2,1.5,0.002586206896551724,580.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.121.67,3,3,3.0,0.02027027027027027,74.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.139.161,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.147.160,53,52,26.5,0.53,1.9230769230769231,52,47,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.115.150.169,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.115.179.190,25,19,12.5,0.09025270758122744,11.541666666666666,21,20,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
5.115.18.103,3,2,1.5,0.01048951048951049,143.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.181.203,3,3,3.0,0.06521739130434782,23.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.182.251,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.188.222,3,2,1.5,0.0079155672823219,189.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.190.169,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.193.120,2,2,2.0,0.2222222222222222,9.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.193.121,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.199.167,2,2,2.0,0.2857142857142857,7.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.205.76,41,41,41.0,0.37962962962962965,2.7,37,40,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
5.115.206.206,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.230.13,31,31,31.0,3.875,0.26666666666666666,31,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.235.34,12,12,12.0,0.6,1.8181818181818181,10,21,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
5.115.252.83,6,5,3.0,0.03296703296703297,36.4,6,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.254.166,3,3,3.0,3.0,0.0,2,6,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.115.30.65,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.32.240,23,23,23.0,2.3,0.45454545454545453,23,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.4.120,4,3,2.0,0.014598540145985401,91.33333333333333,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.47.37,2,1,1.0,0.00030165912518853697,6630.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.54.117,138,42,27.6,0.08194774346793349,12.291970802919709,108,104,0,0.0,0.0,0.0,1.0,0.0,14,0,0,0.0,0.0,0.0
5.115.73.41,12,12,12.0,0.6,1.8181818181818181,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.115.8.239,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.80.55,2,1,1.0,0.05405405405405406,37.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.82.113,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.90.115,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.115.98.126,2,2,2.0,2.0,1.0,1,2,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.116.107.27,2,2,2.0,0.2857142857142857,7.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.109.170,2,2,2.0,1.0,2.0,2,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.136.115,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.136.6,3,3,3.0,0.15,10.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.142.213,22,22,22.0,0.3188405797101449,3.2857142857142856,22,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.144.92,10,10,10.0,10.0,0.0,10,24,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.147.246,3,2,1.5,0.015625,96.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.151.147,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.175.151,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.188.167,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.191.180,2,2,2.0,0.022222222222222223,90.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.197.11,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.199.189,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.202.186,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.222.247,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.227.150,22,22,22.0,2.0,0.5238095238095238,22,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.227.167,2,2,2.0,0.07692307692307693,26.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.228.149,70,70,70.0,0.7692307692307693,1.318840579710145,66,68,0,0.0,0.0,0.0,1.0,0.0,5,0,0,0.0,0.0,0.0
5.116.235.3,2,2,2.0,0.015384615384615385,130.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.242.83,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.32.83,9,9,9.0,0.21428571428571427,5.25,9,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.36.214,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.37.173,3,2,1.5,0.012605042016806723,119.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.39.73,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.116.41.244,20,16,10.0,0.15037593984962405,7.0,20,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.44.223,2,1,1.0,0.14285714285714285,14.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.50.44,2,2,2.0,0.2222222222222222,9.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.57.199,6,6,6.0,0.2222222222222222,5.4,6,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.6.35,25,25,25.0,1.5625,0.6666666666666666,25,30,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.71.2,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.72.198,99,99,99.0,0.66,1.530612244897959,92,82,0,0.0,0.0,0.0,1.0,0.0,8,0,0,0.0,0.0,0.0
5.116.77.75,23,23,23.0,0.5227272727272727,2.0,23,32,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.96.208,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.116.98.157,3,3,3.0,0.2,7.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.0.124,29,29,29.0,9.666666666666666,0.10714285714285714,29,13,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
5.117.0.237,16,16,16.0,2.6666666666666665,0.4,14,11,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.117.113.186,5,5,5.0,0.034013605442176874,36.75,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.123.164,2,1,1.0,0.1,20.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.150.159,12,12,12.0,6.0,0.18181818181818182,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
5.117.155.154,17,17,17.0,0.2463768115942029,4.3125,14,22,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
5.117.167.217,2,2,2.0,0.028985507246376812,69.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.180.83,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.181.15,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.183.146,26,26,26.0,1.0,1.04,26,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
5.117.183.185,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
