ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw,dbscan_label,ae_prediction,ae_reconstruction_error,iso_anomaly_score,dbscan_anomaly_score,ae_anomaly_score,risk_score,risk_level
54.36.149.95,4,1,1.0,0.0007855459544383,1697.3333333333333,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2163198529801255,0,1,0.012193942978689,0,0,0,0.0,Low
54.36.149.96,4,1,1.0,0.0008934554389099,1492.3333333333333,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2169810661676095,0,1,0.0169797267178373,0,0,0,0.0,Low
54.36.149.97,8,1,1.0,0.0007760962359332,1472.571428571429,8,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2018908471828882,0,1,0.0173700490703295,0,0,0,0.0,Low
54.36.149.98,9,2,1.125,0.001004912907548,1119.5,9,39,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1897818401851181,0,1,0.0318831231695119,0,0,0,0.0,Low
54.36.149.99,3,1,1.0,0.0006033789219629,2486.0,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2033772746203953,0,1,0.0101982578831942,0,0,0,0.0,Low
54.37.16.239,141,74,70.5,0.4592833876221498,2.192857142857143,114,113,0,0.0,0.0,0.0,1.0,0.0,20,0,0,0.0,0.0,0.0,1,0.0204814256343057,0,1,0.1452496659249613,0,0,0,0.0,Low
54.37.205.240,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
54.37.4.199,2,2,2.0,1.0,2.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2703932936579341,0,1,0.0022245384743519,0,0,0,0.0,Low
54.91.182.97,2,2,2.0,0.6666666666666666,3.0,1,0,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1021814997892224,0,1,0.2919203720030202,0,0,0,0.0,Low
61.219.11.151,1,1,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1173800977098092,0,1,0.9856890285789778,0,0,0,0.0,Low
61.5.207.163,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
62.138.6.56,12,12,12.0,1.7142857142857142,0.6363636363636364,7,15,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0567432608529928,0,1,0.6029325504357326,0,0,0,0.0,Low
62.138.7.57,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
63.143.42.242,2,2,2.0,2.0,1.0,1,0,0,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1127437706100327,0,1,0.1755369592855054,0,0,0,0.0,Low
63.143.42.246,4,2,2.0,0.0038722168441432,344.3333333333333,1,0,0,0.0,1.0,1.0,0.0,0.0,4,0,0,0.0,0.0,0.0,1,0.1302594922378405,0,1,0.0972284698246198,0,0,0,0.0,Low
64.233.172.171,30,30,30.0,4.285714285714286,0.2413793103448276,30,16,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1306130614784496,0,1,0.3690344260319303,0,0,0,0.0,Low
64.233.172.173,25,24,12.5,0.0087535014005602,119.0,25,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1809278872464167,0,1,0.0812778774630779,0,0,0,0.0,Low
64.233.172.175,22,21,11.0,0.0029443254817987,355.8095238095238,22,18,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1683900933775901,0,1,0.0879486506312116,0,0,0,0.0,Low
64.233.172.224,4,4,4.0,0.6666666666666666,2.0,4,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2368373224846692,0,1,0.0094628066263951,0,0,0,0.0,Low
64.233.172.228,9,8,4.5,0.0031523642732049,356.875,9,8,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1966213559893769,0,1,0.0389303016110129,0,0,0,0.0,Low
64.233.172.230,5,5,5.0,0.7142857142857143,1.75,5,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2329834370137856,0,1,0.0097280536430348,0,0,0,0.0,Low
64.233.172.244,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.242782641694994,0,1,0.0156812864842024,0,0,0,0.0,Low
65.49.68.176,82,81,41.0,0.0258511979823455,39.160493827160494,82,51,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1137168316729803,0,1,0.30598422118978,0,0,0,0.0,Low
65.49.68.182,23,21,11.5,0.0812720848056537,12.863636363636363,23,14,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1924252615159428,0,1,0.0563214818929869,0,0,0,0.0,Low
65.49.68.199,39,38,19.5,0.0185361216730038,55.36842105263158,39,27,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.155314265073942,0,1,0.198908878988255,0,0,0,0.0,Low
66.102.9.39,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.242782641694994,0,1,0.0156812864842024,0,0,0,0.0,Low
66.111.54.249,135,79,67.5,0.2960526315789473,3.4029850746268657,117,106,0,0.1071428571428571,0.0,0.0,1.0,0.0,9,0,0,0.0,0.0,0.0,1,0.0296422180518387,0,1,0.1303247531104058,0,0,0,0.0,Low
66.111.55.45,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
66.160.201.69,3,3,3.0,0.0638297872340425,23.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2716540957838767,0,1,0.0026235443646485,0,0,0,0.0,Low
66.249.64.107,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1742011669902001,0,1,0.1142031268808697,0,0,0,0.0,Low
66.249.64.109,1,1,1.0,1.0,0.0,1,65,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1492533878095694,0,1,0.1269928557004764,0,0,0,0.0,Low
66.249.64.66,2,1,1.0,0.0007719027402547,2591.0,2,15,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0,1,0.1399442297392937,0,1,0.1015608467092521,0,0,0,0.0,Low
66.249.65.222,4,1,1.0,0.0005521048999309,2415.0,4,75,0,0.0,1.0,1.0,0.75,0.0,1,0,0,0.0,0.0,0.0,1,0.1027101250542437,0,1,0.1842023638481116,0,0,0,0.0,Low
66.249.66.12,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1652030945168927,0,1,0.114913696672251,0,0,0,0.0,Low
66.249.66.194,6557,243,172.55263157894737,0.5947931785195936,1.6815131177547284,5561,2409,459,0.2469879518072289,1.0,1.0,0.5899039194753698,0.0,33,0,0,0.0,0.0,0.0,-1,-0.2148791447005998,-1,-1,8.527850238679786,1,1,1,1.0,Critical
66.249.66.195,153,22,4.78125,0.0142259414225941,70.75657894736842,144,211,0,0.0,1.0,1.0,0.3529411764705882,0.0,2,0,0,0.0,0.0,0.0,-1,-0.002077788952034,0,1,0.4407380581657626,1,0,0,0.4,Medium
66.249.66.197,95,11,4.130434782608695,0.0087028215463539,116.12765957446808,95,235,8,0.5,1.0,1.0,0.5578947368421052,0.0,1,0,0,0.0,0.0,0.0,-1,-0.0575207446300466,-1,1,0.4880627553363476,1,1,0,0.7,High
66.249.66.198,5,2,1.25,0.0006217358865953,2010.5,5,5,0,0.0,1.0,1.0,0.2,0.0,1,0,0,0.0,0.0,0.0,1,0.1559395694856878,0,1,0.0295481341515317,0,0,0,0.0,Low
66.249.66.199,41,5,2.1578947368421053,0.0041414141414141,247.5,41,182,4,1.0,1.0,1.0,0.6097560975609756,0.0,1,0,0,0.0,0.0,0.0,-1,-0.0455507924188628,1,1,0.6565093495775262,1,0,0,0.4,Medium
66.249.66.200,2,1,1.0,0.0003872966692486,5164.0,2,14,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0,1,0.0978572000885779,0,1,0.265117329742323,0,0,0,0.0,Low
66.249.66.86,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1384220855045531,0,1,0.4824007752983366,0,0,0,0.0,Low
66.249.66.91,4160,202,109.47368421052632,0.3773927243037285,2.650396729983169,3789,1273,2,0.0566037735849056,1.0,1.0,0.0870192307692307,0.0,349,0,0,0.0,0.0,0.0,-1,-0.2034251006595546,-1,-1,20.83597524813277,1,1,1,1.0,Critical
66.249.66.92,83,6,3.1923076923076925,0.0089739431289869,112.79268292682929,76,171,0,0.0,1.0,1.0,0.108433734939759,0.0,7,0,0,0.0,0.0,0.0,1,0.0013509021764442,0,1,0.2684851039395727,0,0,0,0.0,Low
66.249.66.93,35,4,1.5217391304347827,0.0036664571548292,280.7647058823529,32,149,0,0.0,1.0,1.0,0.1142857142857142,0.0,4,0,0,0.0,0.0,0.0,1,0.054198123831113,0,1,0.174013458590459,0,0,0,0.0,Low
66.249.69.226,2,1,1.0,0.0002340002340002,8547.0,2,60,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0,1,0.0617079173116147,0,1,0.9597818432888336,0,0,0,0.0,Low
66.249.79.194,3,1,1.0,0.0004724409448818,3175.0,3,19,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1193632623860336,0,1,0.3420785742381025,0,0,0,0.0,Low
66.249.81.227,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254,0,1,0.0025991131510562,0,0,0,0.0,Low
66.249.83.1,5,1,1.0,0.0004726344645051,2644.75,5,20,0,0.0,0.0,0.0,0.8,0.0,1,0,0,0.0,0.0,0.0,1,0.1640253973780381,0,1,0.4466455008518188,0,0,0,0.0,Low
66.249.83.5,5,1,1.0,0.0004728132387706,2643.75,5,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1771926925301481,0,1,0.5283720790131796,0,0,0,0.0,Low
66.249.83.7,2,1,1.0,0.0001972581122398,10139.0,1,0,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0975403261806121,-1,-1,3.1580218280848573,0,1,1,0.6,High
66.249.83.91,23,10,4.6,0.0021741185367236,480.8636363636364,23,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2039930679548613,0,1,0.0192624918427604,0,0,0,0.0,Low
66.249.83.92,19,8,3.8,0.0017961807525051,587.6666666666666,18,15,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1921528649684688,0,1,0.0248833139442121,0,0,0,0.0,Low
66.249.83.93,26,9,5.2,0.0024579315560597,423.12,23,20,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.1912909712484828,0,1,0.0197637314745769,0,0,0,0.0,Low
66.249.84.128,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2741455647486506,0,1,0.0021689642908641,0,0,0,0.0,Low
66.249.93.222,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.242782641694994,0,1,0.0156812864842024,0,0,0,0.0,Low
66.249.93.32,2,1,1.0,0.0003885758694385,5147.0,2,18,0,0.0,0.0,0.0,0.5,0.0,1,0,0,0.0,0.0,0.0,1,0.1208442475881179,0,1,0.8221571731721704,0,0,0,0.0,Low
66.249.93.35,3,1,1.0,0.0005245672320335,2859.5,3,15,0,0.0,0.0,0.0,0.3333333333333333,0.0,1,0,0,0.0,0.0,0.0,1,0.157575555963021,0,1,0.3439561333504679,0,0,0,0.0,Low
66.249.93.39,2,2,2.0,2.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2060799149990286,0,1,0.0512063944766924,0,0,0,0.0,Low
67.195.177.230,2,2,2.0,1.0,2.0,1,2,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2171656370568059,0,1,0.0149574350403665,0,0,0,0.0,Low
67.205.148.31,5,3,2.5,0.045045045045045,27.75,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2668597411636308,0,1,0.0025506204794001,0,0,0,0.0,Low
67.220.189.154,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868827405415,0,0,0,0.0,Low
67.229.172.90,2,1,1.0,0.001865671641791,1072.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1752057230386713,0,1,0.1162305013486878,0,0,0,0.0,Low
68.183.80.150,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
68.184.220.37,4,2,2.0,0.0120481927710843,110.66666666666669,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.267137463489789,0,1,0.0034404557514418,0,0,0,0.0,Low
69.119.228.151,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
69.13.39.34,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2447857374486242,0,1,0.0158881429031396,0,0,0,0.0,Low
69.16.147.152,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
69.30.218.194,7,7,7.0,0.1555555555555555,7.5,7,19,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.222156283699128,0,1,0.0217526486601847,0,0,0,0.0,Low
71.207.75.209,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
72.140.93.137,13,13,13.0,2.1666666666666665,0.5,7,1,8,0.6153846153846154,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0531224349889042,0,1,0.4758554101197825,0,0,0,0.0,Low
72.141.96.227,2,2,2.0,0.0714285714285714,28.0,2,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.246886724984907,0,1,0.0222404493210885,0,0,0,0.0,Low
72.52.87.83,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
74.6.168.162,3,3,3.0,1.0,1.5,2,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2116348037584743,0,1,0.012995352757495,0,0,0,0.0,Low
74.6.168.254,2,2,2.0,1.0,2.0,2,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1144540420066989,0,1,0.2648426617731343,0,0,0,0.0,Low
74.82.60.35,12,10,6.0,0.08,13.636363636363637,12,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2454354035611677,0,1,0.0037480558651661,0,0,0,0.0,Low
75.146.239.82,2,2,2.0,0.1666666666666666,12.0,1,1,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2221983194309634,0,1,0.0208697965472625,0,0,0,0.0,Low
77.111.246.222,20,8,5.0,0.0130463144161774,80.6842105263158,20,51,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1958328844698992,0,1,0.0453354312558915,0,0,0,0.0,Low
77.111.247.106,302,158,151.0,0.6593886462882096,1.521594684385382,262,172,0,0.0138888888888888,0.0,0.0,0.0,0.0331125827814569,16,0,0,0.0,0.0,0.0,-1,-0.1035647105623979,0,1,1.1590936380733392,1,0,0,0.4,Medium
77.237.69.187,147,82,73.5,0.3288590604026846,3.0616438356164384,145,71,1,0.0153846153846153,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0279569275466408,0,1,0.2972723631522762,0,0,0,0.0,Low
77.237.87.34,5,5,5.0,2.5,0.5,5,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2041576869322157,0,1,0.0424773826647189,0,0,0,0.0,Low
77.238.115.91,28,28,28.0,0.5384615384615384,1.9259259259259256,26,32,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.2093365776929797,0,1,0.0099579877079315,0,0,0,0.0,Low
77.42.23.78,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
77.42.40.122,3,3,3.0,0.0193548387096774,77.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2712993496676186,0,1,0.0034758862698381,0,0,0,0.0,Low
77.77.110.49,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
77.81.204.54,2,2,2.0,1.0,2.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2703932936579341,0,1,0.0022245384743519,0,0,0,0.0,Low
77.81.42.8,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
77.81.47.93,6,3,2.0,0.0134529147982062,89.2,6,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2596616391480399,0,1,0.0030228207424473,0,0,0,0.0,Low
78.39.247.21,6,3,2.0,0.0117647058823529,102.0,6,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2579411682279908,0,1,0.0030361334241223,0,0,0,0.0,Low
79.127.13.131,3,3,3.0,0.0416666666666666,36.0,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660398508289277,0,1,0.0025701347051756,0,0,0,0.0,Low
79.127.18.100,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332,0,1,0.0022189005434929,0,0,0,0.0,Low
79.127.26.24,20,20,20.0,3.333333333333333,0.3157894736842105,20,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1974170229910937,0,1,0.082935806289782,0,0,0,0.0,Low
79.127.7.174,30,30,30.0,0.9375,1.103448275862069,27,27,5,0.1666666666666666,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.0900711344385498,0,1,0.0662116767398071,0,0,0,0.0,Low
79.127.80.33,4,2,2.0,0.0048959608323133,272.3333333333333,4,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2487114011883504,0,1,0.0065584012701031,0,0,0,0.0,Low
79.127.9.165,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729135357696,0,0,0,0.0,Low
79.127.91.142,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
79.137.62.29,24,24,24.0,0.7272727272727273,1.434782608695652,24,24,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.220065954254005,0,1,0.0073157994103031,0,0,0,0.0,Low
79.175.141.18,5,5,5.0,2.5,0.5,3,1,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1881436281953178,0,1,0.0434795307609612,0,0,0,0.0,Low
8.29.198.27,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.242782641694994,0,1,0.0156812864842024,0,0,0,0.0,Low
80.191.139.171,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
80.210.146.231,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254,0,1,0.0025991131510562,0,0,0,0.0,Low
80.210.153.161,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
80.210.234.56,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
80.210.245.49,56,56,56.0,14.0,0.0727272727272727,56,31,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.0599560238714005,-1,1,0.7846149244032534,0,1,0,0.3,Medium
80.242.1.83,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
80.250.206.186,5,5,5.0,0.1162790697674418,10.75,5,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2602953325427855,0,1,0.0021501104424539,0,0,0,0.0,Low
81.91.136.100,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2478017859782055,0,1,0.0162784583178998,0,0,0,0.0,Low
82.102.13.137,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332,0,1,0.0022189005434929,0,0,0,0.0,Low
82.99.223.75,27,26,13.5,0.5510204081632653,1.8846153846153848,27,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2197829410243877,0,1,0.0137563152972869,0,0,0,0.0,Low
82.99.241.66,2,2,2.0,2.0,1.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2533388542748676,0,1,0.0153218865792209,0,0,0,0.0,Low
83.120.114.4,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
83.120.121.135,2,2,2.0,0.0158730158730158,126.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2685409546577999,0,1,0.0040017766309675,0,0,0,0.0,Low
83.120.122.254,19,18,9.5,0.0368217054263565,28.666666666666668,19,53,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2213426574663694,0,1,0.0118971601836199,0,0,0,0.0,Low
83.120.138.237,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
83.120.148.123,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
83.120.160.242,139,87,69.5,0.3638743455497382,2.7681159420289854,126,122,0,0.0114942528735632,0.0,0.0,0.9784172661870504,0.0,13,0,0,0.0,0.0,0.0,1,0.0076684575099832,0,1,0.1310174394101871,0,0,0,0.0,Low
83.120.175.15,2,2,2.0,0.05,40.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2721012953389994,0,1,0.0027808721927558,0,0,0,0.0,Low
83.120.2.57,7,7,7.0,0.0315315315315315,37.0,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2521141037567798,0,1,0.0034737969223595,0,0,0,0.0,Low
83.120.223.38,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
83.120.230.161,3,3,3.0,3.0,0.5,3,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2305824776831102,0,1,0.0408784344286554,0,0,0,0.0,Low
83.120.240.242,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
83.120.66.228,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
83.120.67.174,3,2,1.5,0.0306122448979591,49.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2705233410561919,0,1,0.0027906670661859,0,0,0,0.0,Low
83.120.70.21,3,3,3.0,0.4285714285714285,3.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.272500903175306,0,1,0.0012996862444743,0,0,0,0.0,Low
83.121.127.147,2,2,2.0,0.0476190476190476,42.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.272486825567752,0,1,0.0027050449316244,0,0,0,0.0,Low
